AnimalID,SireID,DamID,PopID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G1000160,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,5.41,27.5,212
13G100839G,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,5.41,29.7,212
13G100953G,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,5.41,31.5,212
13G100587G,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,5.41,31.6,212
13G1000151,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,5.41,34.3,212
13G1000413,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,26.9,212
13G100330I,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,27.1,212
13G100300I,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,27.2,212
13G100310I,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,28.5,212
13G1000425,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,28.8,212
13G1000404,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,6.1,30.1,212
13G1000436,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,6.1,34.5,212
13G100336I,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,6.1,40.4,212
13G1002243,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,7,27.7,212
13G1002235,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,7,30.9,212
13G1002261,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,7,32.7,212
13G1002267,12G000M769,12G000V379,Pop1,13F1306033,Male,T2,7,32.8,212
13G100823I,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,7,37.4,212
13G1002239,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,7,39.9,212
13G100251I,12G000M769,12G000V379,Pop1,13F1306033,Female,T2,7,40.5,212
13G1004065,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.77,29,218
13G1002718,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.77,30.4,218
13G100420J,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.77,33.3,218
13G100849I,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.77,33.5,218
13G1004067,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.77,38.8,218
13G1004062,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.77,39.5,218
13G1004058,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.77,41.6,218
13G100038J,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.77,42.1,218
13G100156J,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.77,48.2,218
13G1000990,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.9,31.9,218
13G1000985,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.9,34.3,218
13G1000994,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.9,34.4,218
13G1000983,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.9,36.1,218
13G100902I,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.9,37.2,218
13G101941I,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.9,38.1,218
13G1000988,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.9,39.7,218
13G100998I,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.9,41.6,218
13G1000998,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.9,45.6,218
13G1004101,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.98,35,218
13G1004096,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,38.4,218
13G1004104,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,38.6,218
13G100415J,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.98,39.4,218
13G100475J,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,39.9,218
13G1004110,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,42,218
13G1004099,12G000W198,12G000K341,Pop1,13F1306042,Male,T1,6.98,42.1,218
13G100404J,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,44.1,218
13G1004094,12G000W198,12G000K341,Pop1,13F1306042,Female,T1,6.98,45.4,218
13G1004061,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.77,26.6,218
13G1002710,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.77,33.4,218
13G100006J,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.77,33.9,218
13G1002717,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.77,34.3,218
13G100118J,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.77,36.7,218
13G1004052,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.77,38.6,218
13G100990I,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.9,29.8,218
13G1000982,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.9,30.4,218
13G1000996,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.9,31.4,218
13G1001014,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.9,33.9,218
13G1001012,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.9,35.7,218
13G1000987,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.9,38.6,218
13G100909I,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.9,41.9,218
13G101485J,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.98,22.7,218
13G100484J,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.98,25.2,218
13G1004106,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.98,28.3,218
13G1004107,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.98,35.9,218
13G1004108,12G000W198,12G000K341,Pop1,13F1306042,Male,T2,6.98,36.6,218
13G1004097,12G000W198,12G000K341,Pop1,13F1306042,Female,T2,6.98,37.9,218
13G1004102,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,6.81,28,223
13G100464J,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,6.81,33.1,223
13G1004086,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,36.9,223
13G1004080,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,38,223
13G1004103,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,38.3,223
13G1004109,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,40,223
13G100442J,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,42.5,223
13G1004092,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,6.81,45.1,223
13G1000546,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,7.67,29.1,222
13G1000555,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,7.67,30.2,222
13G1000537,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,7.67,31.5,222
13G1000538,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,7.67,37.8,222
13G1000558,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,7.67,41.8,222
13G1000833,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,8.05,28.1,223
13G1000816,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,8.05,31.8,223
13G100852I,12G000M749,12G000V392,Pop1,13F1306050,Male,T1,8.05,34,223
13G100986I,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,8.05,39,223
13G100929I,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,8.05,40.2,223
13G100955I,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,8.05,42.2,223
13G1000815,12G000M749,12G000V392,Pop1,13F1306050,Female,T1,8.05,44.2,223
13G1004085,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,6.81,27.3,223
13G100407J,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,6.81,32.3,223
13G100402J,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,6.81,33.7,223
13G1004079,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,6.81,37.2,223
13G1004105,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,6.81,39.8,223
13G100422J,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,6.81,42,223
13G1000557,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,22.8,222
13G100786I,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,25.5,222
13G1000556,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,27.7,222
13G1000548,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,28.5,222
13G100730I,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,29.7,222
13G1000552,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,30.2,222
13G100759I,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,7.67,31.5,222
13G100706I,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,7.67,33.5,222
13G1000543,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,7.67,34.9,222
13G100751I,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,7.67,35.1,222
13G1000837,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,8.05,26.1,223
13G1000840,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,8.05,28.2,223
13G1000813,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,8.05,30.6,223
13G1000817,12G000M749,12G000V392,Pop1,13F1306050,Male,T2,8.05,34.4,223
13G1000836,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,8.05,37.2,223
13G1000822,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,8.05,39.2,223
13G100921I,12G000M749,12G000V392,Pop1,13F1306050,Female,T2,8.05,40,223
13G1001532,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.1,28,219
13G1001512,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.1,29.7,219
13G1001530,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.1,30,219
13G1001531,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.1,30.8,219
13G100335J,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.1,32,219
13G1001520,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.1,38.3,219
13G1001522,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.1,39.6,219
13G1001528,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.1,41,219
13G1003090,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.52,27.8,218
13G1003102,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,8.52,29.3,218
13G1003079,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.52,32.8,218
13G1003100,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.52,33.6,218
13G1003108,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.52,37.4,218
13G100134I,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.52,38.7,218
13G100149I,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,8.52,39.2,218
13G1003304,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,9.08,24.8,218
13G100427I,12G000V589,12G000V347,Pop1,13F1306064,Male,T1,9.08,33.2,218
13G1003286,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,9.08,34.4,218
13G1003308,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,9.08,35.1,218
13G100466I,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,9.08,35.2,218
13G100465I,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,9.08,37.9,218
13G1003307,12G000V589,12G000V347,Pop1,13F1306064,Female,T1,9.08,38,218
13G1001524,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.1,24.2,219
13G100376J,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.1,26.3,219
13G100349J,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.1,27.2,219
13G1001526,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.1,31,219
13G100332J,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.1,32.1,219
13G100345J,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.1,36.6,219
13G1003095,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.52,21.5,218
13G1003096,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.52,27.5,218
13G100129I,12G000V589,12G000V347,Pop1,13F1306064,Male,T2,8.52,27.9,218
13G100125I,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.52,32.4,218
13G1003088,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.52,34.8,218
13G1003098,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.52,35.3,218
13G100113I,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,8.52,36.8,218
13G100483I,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,31.3,218
13G1003317,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,31.7,218
13G1003294,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,32.3,218
13G1003299,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,33.1,218
13G1003283,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,33.3,218
13G1003318,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,34.4,218
13G100404I,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,35.2,218
13G1003306,12G000V589,12G000V347,Pop1,13F1306064,Female,T2,9.08,35.5,218
13G100634J,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,7.66,31.3,221
13G1002890,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,7.66,31.9,221
13G1002892,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,7.66,34.9,221
13G1002887,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,36.1,221
13G1002859,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,36.4,221
13G100677J,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,37.2,221
13G1002894,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,38,221
13G100188J,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,38.1,221
13G1002891,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,7.66,43.5,221
13G1003105,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,33.2,220
13G1003111,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,10.35,34,220
13G100176I,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,37.1,220
13G1003101,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,38.2,220
13G1003109,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,38.8,220
13G100116I,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,40.1,220
13G1003081,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.35,44.1,220
13G1000117,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,10.36,30.1,220
13G1000121,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,10.36,30.3,220
13G1000116,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,10.36,33.2,220
13G100955G,12G000M768,12G000V593,Pop1,13F1306069,Male,T1,10.36,35.3,220
13G100905G,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.36,40.5,220
13G100994G,12G000M768,12G000V593,Pop1,13F1306069,Female,T1,10.36,46,220
13G100681J,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,7.66,30.9,221
13G100663J,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,7.66,32.3,221
13G100632J,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,7.66,36.5,221
13G1002897,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,7.66,37.4,221
13G1002877,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,7.66,37.5,221
13G1002896,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,7.66,38,221
13G100195I,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,10.35,24.4,220
13G1003085,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,10.35,29,220
13G1003083,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,29.2,220
13G100124I,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,32.8,220
13G1003097,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,35,220
13G100154I,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,38.9,220
13G1003091,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,40,220
13G1003099,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.35,41.5,220
13G100948G,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,10.36,26.6,220
13G100927G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,33.6,220
13G100618G,12G000M768,12G000V593,Pop1,13F1306069,Male,T2,10.36,33.6,220
13G100919G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,34.1,220
13G100861G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,35.2,220
13G100998G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,36.2,220
13G100973G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,37.1,220
13G1000124,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,38.4,220
13G100968G,12G000M768,12G000V593,Pop1,13F1306069,Female,T2,10.36,40.6,220
13G1001040,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.13,28.9,220
13G1001054,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.13,30.5,220
13G100873I,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.13,31.2,220
13G1001036,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.13,32.1,220
13G1001042,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.13,35.8,220
13G100950I,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.13,36.3,220
13G100939I,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.13,36.8,220
13G1001031,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.13,40.4,220
13G100962I,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.13,42.7,220
13G100159I,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.32,28.6,219
13G100169I,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.32,28.7,219
13G1003049,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.32,30.5,219
13G1003047,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.32,32,219
13G100192I,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.32,36.7,219
13G100180I,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.32,40.4,219
13G1003041,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.32,43,219
13G1000718,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.53,27.6,219
13G1000716,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.53,28.3,219
13G100742I,12G000V488,12G000M707,Pop1,13F1306070,Male,T1,8.53,30.7,219
13G1000720,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.53,32.5,219
13G1000699,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.53,39.5,219
13G100974I,12G000V488,12G000M707,Pop1,13F1306070,Female,T1,8.53,45.7,219
13G1001035,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.13,29.9,220
13G100926I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.13,31.8,220
13G100918I,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.13,32.6,220
13G1001045,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.13,34.5,220
13G100958I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.13,35.3,220
13G1001026,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.13,37.4,220
13G100163I,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.32,23.8,219
13G100198I,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.32,26.8,219
13G1003062,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.32,28,219
13G1003044,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.32,29.4,219
13G100100I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.32,33.1,219
13G100130I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.32,35,219
13G1003053,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.32,35.4,219
13G100119I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.32,35.8,219
13G1000715,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.53,26.4,219
13G1000702,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.53,27.5,219
13G100782I,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.53,30.5,219
13G100707I,12G000V488,12G000M707,Pop1,13F1306070,Male,T2,8.53,31.4,219
13G1000722,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.53,32.6,219
13G1000700,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.53,32.9,219
13G1000708,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.53,33.9,219
13G100769I,12G000V488,12G000M707,Pop1,13F1306070,Female,T2,8.53,39.2,219
13G1002096,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.64,27.7,221
13G1002099,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.64,29.5,221
13G1002079,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.64,33.7,221
13G1002081,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.64,35,221
13G100681I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.64,35.4,221
13G100683I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.64,37.7,221
13G1002043,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.99,26.5,221
13G1002052,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.99,28.5,221
13G1002036,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.99,30.6,221
13G1002048,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,35.1,221
13G1002029,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,35.6,221
13G1002047,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.99,35.6,221
13G1002044,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,6.99,35.9,221
13G1002045,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,37.4,221
13G1002038,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,38,221
13G100603I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,38.7,221
13G100628I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,38.9,221
13G100675I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,43.6,221
13G100698I,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,6.99,43.8,221
13G1002269,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,7.04,28.8,222
13G1002294,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,7.04,31.7,222
13G100045J,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,7.04,32.5,222
13G1002280,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,7.04,34.1,222
13G1002292,12G000M281,12G000V597,Pop1,13F1306073,Male,T1,7.04,34.3,222
13G1002302,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,7.04,37.2,222
13G1002296,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,7.04,37.8,222
13G1002295,12G000M281,12G000V597,Pop1,13F1306073,Female,T1,7.04,40.1,222
13G1002064,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.64,20,221
13G1002072,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.64,23.5,221
13G1002085,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.64,27.9,221
13G1002095,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.64,28.9,221
13G100623I,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.64,29.5,221
13G1002058,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,6.64,30.1,221
13G100625I,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,6.64,35.7,221
13G100608I,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,6.64,36,221
13G100065I,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,6.64,42.2,221
13G1002037,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,6.99,25,221
13G100653I,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,6.99,34.8,221
13G100186J,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,7.04,29.2,222
13G100124J,12G000M281,12G000V597,Pop1,13F1306073,Male,T2,7.04,30.6,222
13G1002285,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,7.04,32.2,222
13G1002298,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,7.04,34.2,222
13G100062J,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,7.04,36.5,222
13G1002299,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,7.04,36.6,222
13G100013J,12G000M281,12G000V597,Pop1,13F1306073,Female,T2,7.04,41.3,222
13G1002034,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,7.36,29.6,221
13G1002018,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,7.36,31.5,221
13G1002035,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.36,33.4,221
13G100604I,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,7.36,36.8,221
13G1002051,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.36,40.8,221
13G100069I,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.36,45.2,221
13G1000796,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.88,27.6,221
13G1000795,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,7.88,30.6,221
13G100575I,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.88,38.3,221
13G101596I,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.88,39.4,221
13G100520I,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,7.88,39.5,221
13G1003162,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,8.05,29,221
13G1003160,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,8.05,29.4,221
13G100444I,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,8.05,34.7,221
13G1003163,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,8.05,34.9,221
13G1003183,12G000K557,12G000K245,Pop1,13F1306716,Female,T1,8.05,35.2,221
13G100188I,12G000K557,12G000K245,Pop1,13F1306716,Male,T1,8.05,35.4,221
13G1002055,12G000K557,12G000K245,Pop1,13F1306716,Male,T2,7.36,25.1,221
13G1002040,12G000K557,12G000K245,Pop1,13F1306716,Male,T2,7.36,29.3,221
13G1002021,12G000K557,12G000K245,Pop1,13F1306716,Male,T2,7.36,29.4,221
13G100666I,12G000K557,12G000K245,Pop1,13F1306716,Male,T2,7.36,31,221
13G1002041,12G000K557,12G000K245,Pop1,13F1306716,Male,T2,7.36,33.6,221
13G100635I,12G000K557,12G000K245,Pop1,13F1306716,Female,T2,7.36,33.7,221
13G1002030,12G000K557,12G000K245,Pop1,13F1306716,Female,T2,7.36,34.2,221
13G1002032,12G000K557,12G000K245,Pop1,13F1306716,Female,T2,7.36,34.8,221
