AnimalID,SireID,DamID,FamilyID,SexID,Year,Breed
G4S0S273,G300N595,G300B147,NA,1,2010,unknown
G4S0S415,G300N600,G300F202,NA,1,2010,unknown
G4S0S306,G300N628,G300A559,NA,1,2010,unknown
G4S0S317,G300N628,G300A559,NA,2,2010,unknown
G4S0S101,G300T051,G300I454,NA,1,2010,unknown
G4S0R055,G300T051,G300I454,NA,2,2010,unknown
G010A022,G900C064,G900C523,16F1191,2,2016,unknown
G010A295,G900C064,G900C523,16F1191,2,2016,unknown
G010A308,G900C064,G900C523,16F1191,2,2016,unknown
G010A566,G900C064,G900C523,16F1191,2,2016,unknown
G010A627,G900C064,G900C523,16F1191,2,2016,unknown
G010A772,G900C064,G900C523,16F1191,2,2016,unknown
G010A833,G900C064,G900C523,16F1191,2,2016,unknown
G010B178,G900C064,G900C523,16F1191,2,2016,unknown
G010B231,G900C064,G900C523,16F1191,2,2016,unknown
G010B235,G900C064,G900C523,16F1191,2,2016,unknown
G010B237,G900C064,G900C523,16F1191,2,2016,unknown
G010B469,G900C064,G900C523,16F1191,2,2016,unknown
G010B478,G900C064,G900C523,16F1191,2,2016,unknown
G010B495,G900C064,G900C523,16F1191,2,2016,unknown
G010B553,G900C064,G900C523,16F1191,2,2016,unknown
G010B596,G900C064,G900C523,16F1191,2,2016,unknown
G010B601,G900C064,G900C523,16F1191,2,2016,unknown
G010B602,G900C064,G900C523,16F1191,2,2016,unknown
G010B632,G900C064,G900C523,16F1191,2,2016,unknown
G010B633,G900C064,G900C523,16F1191,2,2016,unknown
G010B696,G900C064,G900C523,16F1191,2,2016,unknown
G010B762,G900C064,G900C523,16F1191,2,2016,unknown
G010C023,G900C064,G900C523,16F1191,2,2016,unknown
G010C096,G900C064,G900C523,16F1191,2,2016,unknown
G010C182,G900C064,G900C523,16F1191,2,2016,unknown
G010C575,G900C064,G900C523,16F1191,2,2016,unknown
G010C588,G900C064,G900C523,16F1191,2,2016,unknown
G010C624,G900C064,G900C523,16F1191,2,2016,unknown
G010D015,G900C064,G900C523,16F1191,2,2016,unknown
G010D018,G900C064,G900C523,16F1191,2,2016,unknown
G010D063,G900C064,G900C523,16F1191,2,2016,unknown
G010D077,G900C064,G900C523,16F1191,2,2016,unknown
G010D320,G900C064,G900C523,16F1191,2,2016,unknown
G010D369,G900C064,G900C523,16F1191,2,2016,unknown
G010D372,G900C064,G900C523,16F1191,2,2016,unknown
G010D730,G900C064,G900C523,16F1191,2,2016,unknown
G010D884,G900C064,G900C523,16F1191,2,2016,unknown
G0100144,G900C064,G900C523,16F1191,2,2016,unknown
G010A002,G900A235,G900C222,16F1201,2,2016,unknown
G010A070,G900A235,G900C222,16F1201,2,2016,unknown
G010A195,G900A235,G900C222,16F1201,2,2016,unknown
G010A239,G900A235,G900C222,16F1201,2,2016,unknown
G010A246,G900A235,G900C222,16F1201,2,2016,unknown
G010A247,G900A235,G900C222,16F1201,2,2016,unknown
G010A367,G900A235,G900C222,16F1201,2,2016,unknown
G010A401,G900A235,G900C222,16F1201,2,2016,unknown
G010A410,G900A235,G900C222,16F1201,2,2016,unknown
G010A818,G900A235,G900C222,16F1201,2,2016,unknown
G010A997,G900A235,G900C222,16F1201,2,2016,unknown
G010B037,G900A235,G900C222,16F1201,2,2016,unknown
G010B299,G900A235,G900C222,16F1201,2,2016,unknown
G010B359,G900A235,G900C222,16F1201,2,2016,unknown
G010B445,G900A235,G900C222,16F1201,2,2016,unknown
G010B559,G900A235,G900C222,16F1201,2,2016,unknown
G010B578,G900A235,G900C222,16F1201,2,2016,unknown
G010B604,G900A235,G900C222,16F1201,2,2016,unknown
G010B672,G900A235,G900C222,16F1201,2,2016,unknown
G010B786,G900A235,G900C222,16F1201,2,2016,unknown
G010B845,G900A235,G900C222,16F1201,2,2016,unknown
G010B896,G900A235,G900C222,16F1201,2,2016,unknown
G010B922,G900A235,G900C222,16F1201,2,2016,unknown
G010C144,G900A235,G900C222,16F1201,2,2016,unknown
G010C221,G900A235,G900C222,16F1201,2,2016,unknown
G010C248,G900A235,G900C222,16F1201,2,2016,unknown
G010C312,G900A235,G900C222,16F1201,2,2016,unknown
G010C411,G900A235,G900C222,16F1201,2,2016,unknown
G010C430,G900A235,G900C222,16F1201,2,2016,unknown
G010C560,G900A235,G900C222,16F1201,2,2016,unknown
G010C572,G900A235,G900C222,16F1201,2,2016,unknown
G010C582,G900A235,G900C222,16F1201,2,2016,unknown
G010C586,G900A235,G900C222,16F1201,2,2016,unknown
G010C630,G900A235,G900C222,16F1201,2,2016,unknown
G010C773,G900A235,G900C222,16F1201,2,2016,unknown
G010C832,G900A235,G900C222,16F1201,2,2016,unknown
G010C860,G900A235,G900C222,16F1201,2,2016,unknown
G010C891,G900A235,G900C222,16F1201,2,2016,unknown
G010C955,G900A235,G900C222,16F1201,2,2016,unknown
G010C993,G900A235,G900C222,16F1201,2,2016,unknown
G010D121,G900A235,G900C222,16F1201,2,2016,unknown
G010D194,G900A235,G900C222,16F1201,2,2016,unknown
G010D291,G900A235,G900C222,16F1201,2,2016,unknown
G010D324,G900A235,G900C222,16F1201,2,2016,unknown
G010D392,G900A235,G900C222,16F1201,2,2016,unknown
G010D489,G900A235,G900C222,16F1201,2,2016,unknown
G010D490,G900A235,G900C222,16F1201,2,2016,unknown
G010D577,G900A235,G900C222,16F1201,2,2016,unknown
G010D631,G900A235,G900C222,16F1201,2,2016,unknown
G010D669,G900A235,G900C222,16F1201,2,2016,unknown
G010D968,G900A235,G900C222,16F1201,2,2016,unknown
G0100034,G900A235,G900C222,16F1201,2,2016,unknown
G010A528,G900A235,G900D317,16F1202,2,2016,unknown
G010A788,G900A235,G900D317,16F1202,2,2016,unknown
G010B222,G900A235,G900D317,16F1202,2,2016,unknown
G010B311,G900A235,G900D317,16F1202,2,2016,unknown
G010B386,G900A235,G900D317,16F1202,2,2016,unknown
G010B411,G900A235,G900D317,16F1202,2,2016,unknown
G010B536,G900A235,G900D317,16F1202,2,2016,unknown
G010B690,G900A235,G900D317,16F1202,2,2016,unknown
G010B743,G900A235,G900D317,16F1202,2,2016,unknown
G010B787,G900A235,G900D317,16F1202,2,2016,unknown
G010B909,G900A235,G900D317,16F1202,2,2016,unknown
G010B920,G900A235,G900D317,16F1202,2,2016,unknown
G010B967,G900A235,G900D317,16F1202,2,2016,unknown
G010C029,G900A235,G900D317,16F1202,2,2016,unknown
G010C287,G900A235,G900D317,16F1202,2,2016,unknown
G010C329,G900A235,G900D317,16F1202,2,2016,unknown
G010C557,G900A235,G900D317,16F1202,2,2016,unknown
G010C686,G900A235,G900D317,16F1202,2,2016,unknown
G010C707,G900A235,G900D317,16F1202,2,2016,unknown
G010C721,G900A235,G900D317,16F1202,2,2016,unknown
G010C788,G900A235,G900D317,16F1202,2,2016,unknown
G010C853,G900A235,G900D317,16F1202,2,2016,unknown
G010C904,G900A235,G900D317,16F1202,2,2016,unknown
G010D281,G900A235,G900D317,16F1202,2,2016,unknown
G010D358,G900A235,G900D317,16F1202,2,2016,unknown
G0100076,G900A235,G900D317,16F1202,2,2016,unknown
G010A204,G900C594,G900A516,16F1211,2,2016,unknown
G010A379,G900C594,G900A516,16F1211,2,2016,unknown
G010A406,G900C594,G900A516,16F1211,2,2016,unknown
G010A545,G900C594,G900A516,16F1211,2,2016,unknown
G010A591,G900C594,G900A516,16F1211,2,2016,unknown
G010A603,G900C594,G900A516,16F1211,2,2016,unknown
G010A669,G900C594,G900A516,16F1211,2,2016,unknown
G010A739,G900C594,G900A516,16F1211,2,2016,unknown
G010A762,G900C594,G900A516,16F1211,2,2016,unknown
G010A771,G900C594,G900A516,16F1211,2,2016,unknown
G010A851,G900C594,G900A516,16F1211,2,2016,unknown
G010A955,G900C594,G900A516,16F1211,2,2016,unknown
G010A993,G900C594,G900A516,16F1211,2,2016,unknown
G010B032,G900C594,G900A516,16F1211,2,2016,unknown
G010B046,G900C594,G900A516,16F1211,2,2016,unknown
G010B120,G900C594,G900A516,16F1211,2,2016,unknown
G010B177,G900C594,G900A516,16F1211,2,2016,unknown
G010B483,G900C594,G900A516,16F1211,2,2016,unknown
G010B562,G900C594,G900A516,16F1211,2,2016,unknown
G010B702,G900C594,G900A516,16F1211,2,2016,unknown
G010B843,G900C594,G900A516,16F1211,2,2016,unknown
G010B923,G900C594,G900A516,16F1211,2,2016,unknown
G010B928,G900C594,G900A516,16F1211,2,2016,unknown
G010B956,G900C594,G900A516,16F1211,2,2016,unknown
G010B997,G900C594,G900A516,16F1211,2,2016,unknown
G010C024,G900C594,G900A516,16F1211,2,2016,unknown
G010C050,G900C594,G900A516,16F1211,2,2016,unknown
G010C095,G900C594,G900A516,16F1211,2,2016,unknown
G010C147,G900C594,G900A516,16F1211,2,2016,unknown
G010C205,G900C594,G900A516,16F1211,2,2016,unknown
G010C223,G900C594,G900A516,16F1211,2,2016,unknown
G010C258,G900C594,G900A516,16F1211,2,2016,unknown
G010C318,G900C594,G900A516,16F1211,2,2016,unknown
G010C360,G900C594,G900A516,16F1211,2,2016,unknown
G010C369,G900C594,G900A516,16F1211,2,2016,unknown
G010C551,G900C594,G900A516,16F1211,2,2016,unknown
G010C607,G900C594,G900A516,16F1211,2,2016,unknown
G010C694,G900C594,G900A516,16F1211,2,2016,unknown
G010C705,G900C594,G900A516,16F1211,2,2016,unknown
G010C706,G900C594,G900A516,16F1211,2,2016,unknown
G010C731,G900C594,G900A516,16F1211,2,2016,unknown
G010C830,G900C594,G900A516,16F1211,2,2016,unknown
G010C833,G900C594,G900A516,16F1211,2,2016,unknown
G010C863,G900C594,G900A516,16F1211,2,2016,unknown
G010D062,G900C594,G900A516,16F1211,2,2016,unknown
G010D091,G900C594,G900A516,16F1211,2,2016,unknown
G010D255,G900C594,G900A516,16F1211,2,2016,unknown
G010D260,G900C594,G900A516,16F1211,2,2016,unknown
G010D261,G900C594,G900A516,16F1211,2,2016,unknown
G010D326,G900C594,G900A516,16F1211,2,2016,unknown
G010D373,G900C594,G900A516,16F1211,2,2016,unknown
G010D445,G900C594,G900A516,16F1211,2,2016,unknown
G010D493,G900C594,G900A516,16F1211,2,2016,unknown
G010D587,G900C594,G900A516,16F1211,2,2016,unknown
G010D625,G900C594,G900A516,16F1211,2,2016,unknown
G010D663,G900C594,G900A516,16F1211,2,2016,unknown
G010D680,G900C594,G900A516,16F1211,2,2016,unknown
G010D706,G900C594,G900A516,16F1211,2,2016,unknown
G010D714,G900C594,G900A516,16F1211,2,2016,unknown
G010D775,G900C594,G900A516,16F1211,2,2016,unknown
G010D841,G900C594,G900A516,16F1211,2,2016,unknown
G010D848,G900C594,G900A516,16F1211,2,2016,unknown
G010D918,G900C594,G900A516,16F1211,2,2016,unknown
G010D935,G900C594,G900A516,16F1211,2,2016,unknown
G0100163,G900C594,G900A516,16F1211,2,2016,unknown
G0100164,G900C594,G900A516,16F1211,2,2016,unknown
G0100165,G900C594,G900A516,16F1211,2,2016,unknown
G0100166,G900C594,G900A516,16F1211,2,2016,unknown
G010A050,G900D845,G900A910,16F1241,2,2016,unknown
G010A610,G900D845,G900A910,16F1241,2,2016,unknown
G010A615,G900D845,G900A910,16F1241,2,2016,unknown
G010B040,G900D845,G900A910,16F1241,2,2016,unknown
G010B179,G900D845,G900A910,16F1241,2,2016,unknown
G010B284,G900D845,G900A910,16F1241,2,2016,unknown
G010B322,G900D845,G900A910,16F1241,2,2016,unknown
G010B367,G900D845,G900A910,16F1241,2,2016,unknown
G010B404,G900D845,G900A910,16F1241,2,2016,unknown
G010B446,G900D845,G900A910,16F1241,2,2016,unknown
G010B773,G900D845,G900A910,16F1241,2,2016,unknown
G010B824,G900D845,G900A910,16F1241,2,2016,unknown
G010B827,G900D845,G900A910,16F1241,2,2016,unknown
G010B873,G900D845,G900A910,16F1241,2,2016,unknown
G010C150,G900D845,G900A910,16F1241,2,2016,unknown
G010C298,G900D845,G900A910,16F1241,2,2016,unknown
G010C354,G900D845,G900A910,16F1241,2,2016,unknown
G010C482,G900D845,G900A910,16F1241,2,2016,unknown
G010C639,G900D845,G900A910,16F1241,2,2016,unknown
G010C723,G900D845,G900A910,16F1241,2,2016,unknown
G010C846,G900D845,G900A910,16F1241,2,2016,unknown
G010C871,G900D845,G900A910,16F1241,2,2016,unknown
G010C872,G900D845,G900A910,16F1241,2,2016,unknown
G010D040,G900D845,G900A910,16F1241,2,2016,unknown
G010D124,G900D845,G900A910,16F1241,2,2016,unknown
G010D175,G900D845,G900A910,16F1241,2,2016,unknown
G010D182,G900D845,G900A910,16F1241,2,2016,unknown
G010D239,G900D845,G900A910,16F1241,2,2016,unknown
G010D243,G900D845,G900A910,16F1241,2,2016,unknown
G010D385,G900D845,G900A910,16F1241,2,2016,unknown
G010D671,G900D845,G900A910,16F1241,2,2016,unknown
G010D781,G900D845,G900A910,16F1241,2,2016,unknown
G010D784,G900D845,G900A910,16F1241,2,2016,unknown
G010D800,G900D845,G900A910,16F1241,2,2016,unknown
G010D828,G900D845,G900A910,16F1241,2,2016,unknown
G010D910,G900D845,G900A910,16F1241,2,2016,unknown
G010D919,G900D845,G900A910,16F1241,2,2016,unknown
G0100099,G900D845,G900A910,16F1241,2,2016,unknown
G0100100,G900D845,G900A910,16F1241,2,2016,unknown
G500C583,G4S0Q568,G4S0R055,NA,1,2011,unknown
G500C688,G4S0Q568,G4S0R055,NA,2,2011,unknown
G500C473,G4S0Q663,G4S0Q935,NA,1,2011,unknown
G500C032,G4S0Q714,G4S0R317,NA,2,2011,unknown
G500A990,G4S0Q768,G4S0Q972,NA,1,2011,unknown
G500A193,G4S0Q768,G4S0Q972,NA,2,2011,unknown
G500A624,G4S0Q768,G4S0Q972,NA,2,2011,unknown
G500C109,G4S0Q772,G4S0R331,NA,2,2011,unknown
G500C128,G4S0Q772,G4S0R331,NA,2,2011,unknown
G500A777,G4S0Q880,G4S0R315,NA,2,2011,unknown
G500A664,G4S0Q880,G4S0R444,NA,1,2011,unknown
G500A336,G4S0Q925,G4S0R035,NA,1,2011,unknown
G500A995,G4S0Q925,G4S0R035,NA,2,2011,unknown
G500C450,G4S0Q925,G4S0R035,NA,2,2011,unknown
G500C678,G4S0Q925,G4S0S380,NA,2,2011,unknown
G500A614,G4S0Q927,G4S0Q949,NA,1,2011,unknown
G500A880,G4S0Q939,G4S0S509,NA,1,2011,unknown
G500A933,G4S0Q939,G4S0S509,NA,2,2011,unknown
G500C317,G4S0Q965,G4S0Q781,NA,1,2011,unknown
G500C185,G4S0Q965,G4S0Q781,NA,2,2011,unknown
G500C456,G4S0Q965,G4S0Q781,NA,2,2011,unknown
G500C612,G4S0Q986,G4S0S607,NA,2,2011,unknown
G500A701,G4S0R008,G4S0Q776,NA,2,2011,unknown
G500C561,G4S0R008,G4S0R458,NA,1,2011,unknown
G500C036,G4S0R436,G4S0R066,NA,1,2011,unknown
G500A922,G4S0S101,G4S0R288,NA,2,2011,unknown
G500C315,G4S0S101,G4S0R288,NA,2,2011,unknown
G500C393,G4S0S158,G4S0Q999,NA,2,2011,unknown
G500A979,G4S0S179,G4S0R374,NA,2,2011,unknown
G500A475,G4S0S192,G4S0Q738,NA,1,2011,unknown
G500C142,G4S0S192,G4S0Q738,NA,1,2011,unknown
G500A004,G4S0S207,G4S0Q978,NA,2,2011,unknown
G500A935,G4S0S246,G4S0Q655,NA,2,2011,unknown
G500A952,G4S0S273,G4S0S049,NA,1,2011,unknown
G500C355,G4S0S273,G4S0S049,NA,2,2011,unknown
G500A482,G4S0S273,G4S0S220,NA,1,2011,unknown
G500A832,G4S0S285,G4S0R061,NA,1,2011,unknown
G500A563,G4S0S306,G4S0R274,NA,2,2011,unknown
G500A256,G4S0S352,G4S0R437,NA,1,2011,unknown
G500A808,G4S0S352,G4S0R437,NA,2,2011,unknown
G500A875,G4S0S352,G4S0R437,NA,2,2011,unknown
G500A244,G4S0S352,G4S0S548,NA,2,2011,unknown
G500A039,G4S0S370,G4S0S129,NA,1,2011,unknown
G500A329,G4S0S370,G4S0S129,NA,2,2011,unknown
G500C054,G4S0S370,G4S0S129,NA,2,2011,unknown
G500A471,G4S0S391,G4S0Q618,NA,1,2011,unknown
G500C384,G4S0S415,G4S0R018,NA,2,2011,unknown
G500A511,G4S0S415,G4S0R349,NA,1,2011,unknown
G500A843,G4S0S415,G4S0R349,NA,2,2011,unknown
G500A946,G4S0S447,G4S0R257,NA,1,2011,unknown
G500C165,G4S0S447,G4S0R367,NA,1,2011,unknown
G500A848,G4S0S466,G4S0R021,NA,1,2011,unknown
G500A167,G4S0S466,G4S0R021,NA,2,2011,unknown
G500C551,G4S0S466,G4S0S188,NA,2,2011,unknown
G500C151,G4S0S466,G4S0S527,NA,1,2011,unknown
G500C231,G4S0S466,G4S0S527,NA,2,2011,unknown
G500C613,G4S0S466,G4S0S527,NA,2,2011,unknown
G500A057,G4S0S499,G4S0S317,NA,1,2011,unknown
G500A300,G4S0S516,G4S0R351,NA,1,2011,unknown
G500C423,G4S0S516,G4S0R351,NA,2,2011,unknown
G500C108,G4S0S516,G4S0S137,NA,1,2011,unknown
G500A311,G4S0S516,G4S0S137,NA,2,2011,unknown
G500C110,G4S0S516,G4S0S362,NA,1,2011,unknown
G500A092,G4S0S551,G4S0S166,NA,1,2011,unknown
G500A839,G4S0S551,G4S0S166,NA,2,2011,unknown
G500A958,G4S0S605,G4S0Q997,NA,2,2011,unknown
G500A060,G4S0S605,G4S0S559,NA,1,2011,unknown
G500C626,G4S0S605,G4S0S559,NA,2,2011,unknown
G500A871,G4S0S605,G4S0S564,NA,1,2011,unknown
G500A988,G4S0S630,G4S0S149,NA,1,2011,unknown
G500C591,G4S0S667,G4S0R058,NA,1,2011,unknown
G500C605,G4S0S667,G4S0R058,NA,2,2011,unknown
G500A938,G4S0S667,G4S0R319,NA,1,2011,unknown
G500A380,G4S0S690,G4S0S154,NA,2,2011,unknown
G500A683,G4S0S690,G4S0S154,NA,2,2011,unknown
G600A602,G500C110,G500C605,NA,1,2012,unknown
G600B085,G500A938,G500A167,NA,1,2012,unknown
G600B142,G500A938,G500A843,NA,2,2012,unknown
G600B184,G500A990,G500A808,NA,2,2012,unknown
G600B339,G500A475,G500C612,NA,1,2012,unknown
G600B912,G500A092,G500C384,NA,2,2012,unknown
G600C086,G500A880,G500A995,NA,2,2012,unknown
G600C438,G500A256,G500C185,NA,2,2012,unknown
G600C802,G500A300,G500C355,NA,1,2012,unknown
G600C929,G500A511,G500A004,NA,1,2012,unknown
G600D114,G500A471,G500C109,NA,1,2012,unknown
G600D203,G500C583,G500A380,NA,1,2012,unknown
G600D225,G500A039,G500A933,NA,2,2012,unknown
G600D335,G500A938,G500A875,NA,2,2012,unknown
G600D506,G500A614,G500C054,NA,1,2012,unknown
G600D553,G500A832,G500A922,NA,1,2012,unknown
G600D629,G500A511,G500A979,NA,1,2012,unknown
G600D632,G500A990,G500A808,NA,1,2012,unknown
G600D971,G500A482,G500A839,NA,1,2012,unknown
G600E385,G500C583,G500A380,NA,2,2012,unknown
G600E539,G500A664,G500A563,NA,1,2012,unknown
G600E756,G500A256,G500C185,NA,2,2012,unknown
G600E782,G500A471,G500C109,NA,2,2012,unknown
G600E852,G500A848,G500A624,NA,2,2012,unknown
G600E896,G500C108,G500C551,NA,2,2012,unknown
G600F222,G500A988,G500A935,NA,2,2012,unknown
G600F227,G500A988,G500C613,NA,1,2012,unknown
G600F257,G500A475,G500C612,NA,2,2012,unknown
G600F266,G500A475,G500C612,NA,2,2012,unknown
G600F687,G500C036,G500A683,NA,1,2012,unknown
G600F915,G500A664,G500A563,NA,2,2012,unknown
G600G025,G500A938,G500A875,NA,2,2012,unknown
G600G294,G500C151,G500A777,NA,1,2012,unknown
G600G645,G500A848,G500A624,NA,1,2012,unknown
G600C099,G500A871,G500A329,NA,2,2012,unknown
G600H419,G500A938,G500A167,NA,2,2012,unknown
G600H460,G500C317,G500C450,NA,2,2012,unknown
G600H604,G500C583,G500A380,NA,2,2012,unknown
G600H997,G500A475,G500C393,NA,2,2012,unknown
G600I067,G500A871,G500A329,NA,2,2012,unknown
G600I334,G500A060,G500C423,NA,1,2012,unknown
G600I438,G500A990,G500A808,NA,1,2012,unknown
G600I450,G500A938,G500A875,NA,2,2012,unknown
G600I551,G500C142,G500C315,NA,1,2012,unknown
G600I908,G500A300,G500A244,NA,2,2012,unknown
G600I975,G500C591,G500C231,NA,1,2012,unknown
G600J129,G500A848,G500C626,NA,2,2012,unknown
G600J134,G500A256,G500C185,NA,2,2012,unknown
G600J146,G500A848,G500C626,NA,2,2012,unknown
G600J573,G500A988,G500C613,NA,2,2012,unknown
G600J576,G500A938,G500A843,NA,1,2012,unknown
G600J755,G500C473,G500A701,NA,2,2012,unknown
G600J764,G500C036,G500A193,NA,2,2012,unknown
G600J812,G500A988,G500A935,NA,2,2012,unknown
G600J858,G500A060,G500C423,NA,2,2012,unknown
G600J928,G500C583,G500A380,NA,2,2012,unknown
G600K419,G500A988,G500C613,NA,2,2012,unknown
G600K462,G500C317,G500C450,NA,2,2012,unknown
G600K519,G500C108,G500C551,NA,1,2012,unknown
G600K633,G500A664,G500A563,NA,2,2012,unknown
G600K697,G500A938,G500A311,NA,1,2012,unknown
G600K709,G500A475,G500C393,NA,1,2012,unknown
G600K776,G500A057,G500C128,NA,1,2012,unknown
G600K841,G500A832,G500A922,NA,1,2012,unknown
G600L000,G500A946,G500C678,NA,1,2012,unknown
G600L002,G500C591,G500C231,NA,2,2012,unknown
G600A131,G500A336,G500C456,NA,1,2012,unknown
G600A234,G500C165,G500A958,NA,2,2012,unknown
G600A336,G500C561,G500C032,NA,2,2012,unknown
G600A367,G500C561,G500C032,NA,2,2012,unknown
G600A417,G500C561,G500C032,NA,2,2012,unknown
G600A447,G500A952,G500C688,NA,2,2012,unknown
G600A462,G500A952,G500C688,NA,1,2012,unknown
G600A521,G500C165,G500A958,NA,1,2012,unknown
G600A526,G500C165,G500A958,NA,1,2012,unknown
G700A043,G600K697,G600K633,NA,1,2013,unknown
G700A145,G600K697,G600C438,NA,2,2013,unknown
G700A167,G600K697,G600C438,NA,2,2013,unknown
G700A381,G600D971,G600J134,NA,2,2013,unknown
G700A411,G600D971,G600J134,NA,2,2013,unknown
G700A421,G600D971,G600J134,NA,2,2013,unknown
G700A455,G600D971,G600D335,NA,1,2013,unknown
G700A538,G600D971,G600D335,NA,1,2013,unknown
G700A574,G600A462,G600E896,NA,1,2013,unknown
G700A661,G600A462,G600E896,NA,2,2013,unknown
G700A677,G600E539,G600A447,NA,2,2013,unknown
G700A820,G600E539,G600K462,NA,2,2013,unknown
G700A887,G600E539,G600K462,NA,2,2013,unknown
G700A903,G600E539,G600K462,NA,1,2013,unknown
G700A971,G600B085,G600H460,NA,1,2013,unknown
G700B023,G600B085,G600H460,NA,2,2013,unknown
G700B024,G600B085,G600H460,NA,2,2013,unknown
G700B115,G600B085,G600F915,NA,1,2013,unknown
G700B270,G600C802,G600E756,NA,2,2013,unknown
G700B307,G600C802,G600E756,NA,2,2013,unknown
G700B434,G600C802,G600H419,NA,2,2013,unknown
G700B491,G600C802,G600H419,NA,1,2013,unknown
G700B545,G600K519,G600I450,NA,2,2013,unknown
G700B676,G600K519,G600C099,NA,2,2013,unknown
G700B951,G600G645,G600B142,NA,1,2013,unknown
G700C114,G600G645,G600I067,NA,1,2013,unknown
G700C161,G600J576,G600E852,NA,1,2013,unknown
G700C176,G600J576,G600E852,NA,1,2013,unknown
G700C574,G600I334,G600G025,NA,2,2013,unknown
G700C590,G600I334,G600G025,NA,2,2013,unknown
G700C608,G600I334,G600G025,NA,1,2013,unknown
G700C653,G600I975,G600I908,NA,2,2013,unknown
G700C805,G600I975,G600F266,NA,2,2013,unknown
G700C808,G600I975,G600F266,NA,1,2013,unknown
G700D419,G600G294,G600F257,NA,2,2013,unknown
G700D517,G600B339,G600J858,NA,2,2013,unknown
G700D544,G600B339,G600J858,NA,2,2013,unknown
G700D545,G600B339,G600J858,NA,2,2013,unknown
G700D612,G600B339,G600J858,NA,1,2013,unknown
G700D801,G600D506,G600J129,NA,2,2013,unknown
G700D850,G600D506,G600J129,NA,1,2013,unknown
G700E162,G600A131,G600J146,NA,2,2013,unknown
G700E267,G600A131,G600J146,NA,1,2013,unknown
G700E297,G600A131,G600J146,NA,2,2013,unknown
G700F232,G600D629,G600H997,NA,2,2013,unknown
G700F297,G600D629,G600H997,NA,1,2013,unknown
G700F335,G600D629,G600J764,NA,1,2013,unknown
G700F588,G600C929,G600A417,NA,2,2013,unknown
G700F650,G600A602,G600D225,NA,2,2013,unknown
G700F899,G600K709,G600J755,NA,2,2013,unknown
G700G416,G600K776,G600J928,NA,1,2013,unknown
G700G771,G600I438,G600B912,NA,1,2013,unknown
G700G787,G600I438,G600B912,NA,2,2013,unknown
G700G790,G600I438,G600B912,NA,2,2013,unknown
G700G821,G600I438,G600B912,NA,1,2013,unknown
G700G886,G600I438,G600H604,NA,2,2013,unknown
G700G965,G600I438,G600H604,NA,1,2013,unknown
G700H006,G600D203,G600B184,NA,1,2013,unknown
G700H623,G600I551,G600J812,NA,1,2013,unknown
G700H809,G600K841,G600A234,NA,2,2013,unknown
G700H895,G600K841,G600A234,NA,2,2013,unknown
G700I090,G600D114,G600J573,NA,2,2013,unknown
G700I299,G600A521,G600K419,NA,1,2013,unknown
G700I641,G600F687,G600C086,NA,2,2013,unknown
G700K743,G600L000,G600L002,NA,2,2013,unknown
G700L620,G600D632,G600E782,NA,1,2013,unknown
G700L712,G600D632,G600F222,NA,2,2013,unknown
G700M766,G600F227,G600A367,NA,2,2013,unknown
G700N154,G600D553,G600E385,NA,1,2013,unknown
G700N159,G600D553,G600E385,NA,2,2013,unknown
G700N359,G600A526,G600A336,NA,1,2013,unknown
G800N124,G700N359,G700C653,NA,1,2014,unknown
G800N397,G700I299,G700F899,NA,2,2014,unknown
G800N744,G700L620,G700M766,NA,2,2014,unknown
G800A001,G700A455,G700H809,NA,1,2014,unknown
G800A017,G700A455,G700H809,NA,2,2014,unknown
G800A026,G700A455,G700H809,NA,2,2014,unknown
G800A029,G700A455,G700H809,NA,2,2014,unknown
G800A081,G700A455,G700F232,NA,1,2014,unknown
G800A097,G700A455,G700F232,NA,2,2014,unknown
G800A098,G700A455,G700F232,NA,2,2014,unknown
G800A108,G700A455,G700F232,NA,2,2014,unknown
G800A160,G700A455,G700D545,NA,1,2014,unknown
G800A716,G700F297,G700A145,NA,1,2014,unknown
G800A724,G700F297,G700A145,NA,2,2014,unknown
G800A900,G700A043,G700A421,NA,1,2014,unknown
G800A916,G700A043,G700A421,NA,2,2014,unknown
G800A918,G700A043,G700A421,NA,2,2014,unknown
G800B047,G700A043,G700B307,NA,2,2014,unknown
G800B223,G700B491,G700E297,NA,1,2014,unknown
G800B248,G700B491,G700E297,NA,2,2014,unknown
G800B254,G700B491,G700E297,NA,2,2014,unknown
G800B259,G700B491,G700E297,NA,2,2014,unknown
G800B336,G700B491,G700A381,NA,2,2014,unknown
G800B620,G700C161,G700A411,NA,1,2014,unknown
G800B643,G700C161,G700A411,NA,2,2014,unknown
G800B764,G700G965,G700D544,NA,2,2014,unknown
G800B771,G700G965,G700D544,NA,2,2014,unknown
G800D248,G700F335,G700B270,NA,1,2014,unknown
G800D301,G700F335,G700B270,NA,2,2014,unknown
G800D660,G700A903,G700B434,NA,1,2014,unknown
G800D692,G700A903,G700B434,NA,2,2014,unknown
G800D697,G700A903,G700B434,NA,2,2014,unknown
G800D709,G700A903,G700B434,NA,2,2014,unknown
G800F424,G700A971,G700A661,NA,2,2014,unknown
G800F438,G700A971,G700A661,NA,2,2014,unknown
G800G886,G700B115,G700G790,NA,1,2014,unknown
G800G892,G700B115,G700G790,NA,1,2014,unknown
